PetID,cb_1,cb_2,cb_3,cb_4
230b9040d,0.27710575,0.26651093,0.23772082,0.21866249
30764a1fa,0.051029623,0.10410219,0.2401605,0.6047077
076d6f830,0.2936225,0.24745438,0.23544554,0.2234776
e3a5332ce,0.23592623,0.24130195,0.2514524,0.27131942
d0d9596e3,0.24706416,0.26040608,0.25605986,0.23646992
0907a14f3,0.24706125,0.29616395,0.26158854,0.19518626
2cb9ce5ac,0.28446603,0.27533004,0.24239634,0.19780758
6666265da,0.25725457,0.25940934,0.24678366,0.23655243
0ffe99b25,0.24533167,0.256328,0.2509549,0.24738543
886e903a4,0.21040034,0.20989329,0.29972652,0.27997985
d7d371a3d,0.26616162,0.2471038,0.24743001,0.23930456
752c2658d,0.29534507,0.29285702,0.22695878,0.18483911
502a2a9db,0.034744125,0.074225076,0.12557293,0.76545787
09c00211e,0.22262977,0.24675843,0.28659272,0.24401906
f743a63aa,0.17180069,0.18886809,0.23342992,0.4059013
8170c6b01,0.2672675,0.26087725,0.24387999,0.22797526
96a5fd573,0.06601848,0.09006013,0.17252548,0.6713959
4f4f3cd98,0.19563451,0.19479604,0.2004537,0.40911576
d6e342121,0.23326561,0.24546604,0.26701805,0.25425032
db0b0bea6,0.2068445,0.21456908,0.26688996,0.31169647
015da0878,0.27568665,0.2587683,0.21508697,0.2504581
6c6a5b5ac,0.28658244,0.2537915,0.23464663,0.22497943
c260c7b3b,0.28211677,0.26499826,0.24560025,0.20728473
dffc5cef6,0.22683722,0.32186875,0.32341278,0.12788127
6c06b0725,0.06498923,0.09790133,0.21641159,0.62069786
d0a66003d,0.12364503,0.23904736,0.27052706,0.36678055
b3ff03304,0.26766944,0.25742328,0.2472227,0.22768457
1d669183f,0.18846673,0.19851859,0.22857931,0.38443536
0de6709ab,0.19330858,0.2209118,0.2682067,0.31757292
169fc07e1,0.29075366,0.24003053,0.23758227,0.23163354
4a91d273b,0.24988548,0.25016582,0.25129944,0.24864924
0b24f7e7f,0.0986253,0.11674626,0.19609468,0.58853376
598f1fdae,0.23601271,0.24860275,0.26984635,0.24553819
76017363e,0.23905559,0.26455703,0.26563096,0.2307564
6b42c0d29,0.20130204,0.1712583,0.22793667,0.399503
2b1f83255,0.29356667,0.27237317,0.24494869,0.18911147
4e1034525,0.24979126,0.25241005,0.25561064,0.24218804
80621df6b,0.5634522,0.2513891,0.1133019,0.07185681
798a0cb05,0.23808621,0.24843031,0.25480014,0.25868332
ac8fa1b6c,0.30793616,0.2949718,0.22569986,0.1713922
9d8dab6cd,0.44296247,0.26145965,0.16274792,0.13283
e0238b8c2,0.17681296,0.19036606,0.20716241,0.42565858
38063ee14,0.047029547,0.09911697,0.18978804,0.6640654
a00eaa0fb,0.095788784,0.14624108,0.21100758,0.54696256
dd3856456,0.24805725,0.3163285,0.22232126,0.213293
9b721dcaf,0.22527696,0.23498969,0.26782385,0.27190948
c57a0afef,0.23130792,0.23753193,0.24820192,0.2829582
44cd12263,0.17405194,0.19809729,0.2363705,0.39148027
3e6d8a2c9,0.18327448,0.1978928,0.23420645,0.38462627
cd37edf46,0.0657225,0.112444505,0.2442409,0.5775921
e88f72461,0.28922004,0.33616006,0.25696245,0.11765745
6679c179c,0.22183399,0.23493291,0.26542324,0.2778099
0d2394669,0.2588005,0.26311356,0.2515125,0.22657345
ea7ec0562,0.42994,0.24301375,0.21103656,0.116009705
949cb7ee9,0.02807686,0.057231147,0.14690289,0.7677891
40b1839ea,0.23272851,0.3550529,0.2853554,0.12686323
9fa760b69,0.19733083,0.21451536,0.2716197,0.3165341
07b994326,0.3623714,0.24827297,0.20687218,0.18248343
bfdff0622,0.23896179,0.24592413,0.26139292,0.25372118
acb802c0c,0.32379216,0.27936417,0.21593317,0.1809105
8c10b6035,0.24927825,0.26475626,0.25758952,0.22837597
ff7d25ffb,0.16416784,0.4718981,0.31600147,0.0479326
9e380d9a2,0.28303283,0.26966605,0.24740787,0.19989325
b6c93a605,0.28870535,0.2774119,0.24520224,0.1886805
d4c3abf4c,0.17351918,0.1890528,0.20747437,0.42995363
a1a9e48a6,0.3439164,0.29765192,0.19140567,0.16702601
11d3a4c0f,0.3227861,0.28162524,0.22511382,0.17047486
82137b39f,0.17277342,0.19250499,0.22825386,0.40646774
a8eed143b,0.6239,0.21247377,0.115735635,0.047890633
783a33f4c,0.10832825,0.17770651,0.22142355,0.49254167
245b99f60,0.39908257,0.37224895,0.13711008,0.091558404
f759dc332,0.21063088,0.20943975,0.22892727,0.3510021
492e0cc50,0.2580221,0.25828394,0.25146943,0.2322245
2f95b343a,0.10983222,0.1919648,0.40215164,0.29605135
9d2fb911c,0.17116603,0.1870114,0.20949039,0.43233216
04aa54436,0.20462507,0.27709642,0.31460938,0.20366913
98128b920,0.09994735,0.16105984,0.23681524,0.50217754
ccd36a0f2,0.20965955,0.20502193,0.22800483,0.3573137
4c40ad026,0.09310043,0.12687315,0.2637064,0.51632005
dd0b58409,0.15574473,0.35646904,0.40725803,0.08052822
3227c4f2e,0.39017305,0.2974708,0.2299746,0.08238156
bbff353ce,0.27633992,0.28948224,0.2595457,0.17463213
b5010c15b,0.23457876,0.2689821,0.28582522,0.21061392
56c329fdf,0.2832104,0.264156,0.20292807,0.24970551
dc76d9fa5,0.2252436,0.22957706,0.23672852,0.30845082
68d430cbd,0.20029683,0.21596909,0.24018396,0.34355012
f51e72db2,0.4512499,0.38555261,0.12140811,0.041789398
8cb6dfa5b,0.25457558,0.2960482,0.2526073,0.19676894
799a41eba,0.20018761,0.21338044,0.24907109,0.33736086
ffb6a7f5d,0.5337549,0.3008778,0.11245264,0.052914683
c6c1048af,0.23405561,0.23644044,0.24580432,0.28369963
c9d955ac9,0.21004885,0.24213803,0.2784125,0.26940063
7ceeeb9f2,0.27449822,0.47638455,0.18862775,0.060489476
b2385d700,0.21299776,0.28844532,0.31997433,0.1785826
41ce762ce,0.2276784,0.23248376,0.2398427,0.29999515
3b95539f0,0.22239554,0.26571527,0.25785458,0.2540346
03c323fcf,0.15147711,0.42442223,0.34453392,0.079566725
40fa64194,0.325884,0.2513314,0.21876507,0.20401953
428fd4ef7,0.24001849,0.2638782,0.26841003,0.2276933
06c5ddbd6,0.13748808,0.16817893,0.3257952,0.3685378
26428557f,0.35965988,0.26506457,0.21070328,0.16457224
57d8f9bdb,0.36733535,0.36876604,0.17898734,0.08491127
a322972da,0.32638404,0.25509217,0.23071447,0.18780935
9725fc542,0.25820613,0.26565257,0.25670773,0.21943356
de67abe0b,0.24122949,0.25475967,0.26105273,0.24295811
44a541574,0.24239106,0.2427181,0.2512476,0.2636432
da6950564,0.23953494,0.24220489,0.25686195,0.2613982
af862a239,0.35613084,0.26801115,0.21029845,0.16555957
195c119c9,0.20418742,0.25042656,0.32912496,0.21626106
0e4049f6d,0.21683772,0.25395995,0.30398807,0.22521424
72bd22c9e,0.27348092,0.25922307,0.24222404,0.22507198
254dd6ba7,0.24393354,0.24593593,0.26202163,0.2481089
35a730b12,0.56418306,0.26760742,0.11217748,0.05603201
afa1e2afb,0.18660246,0.2047004,0.23660183,0.37209532
3c97d1670,0.2461423,0.26332504,0.26253238,0.2280003
945a6fa56,0.21110794,0.23690139,0.2931509,0.2588398
abc9c4207,0.27406612,0.42664388,0.20325783,0.09603218
c7cb34ee2,0.36961403,0.30084062,0.23168758,0.09785778
bca4defa4,0.22694199,0.22676545,0.23555379,0.31073877
0a71e754f,0.14764369,0.13510004,0.25588557,0.4613707
3859838cf,0.18234882,0.21962105,0.337217,0.26081312
f4212d640,0.48745582,0.30334228,0.14302975,0.06617213
03ae93b48,0.10114863,0.12996438,0.16857815,0.60030884
eba773cbe,0.24312168,0.26536185,0.26340553,0.22811094
fac19639c,0.24062613,0.33629864,0.25233194,0.1707433
546a913cc,0.2330461,0.23917237,0.25064895,0.27713257
8ece5f3ba,0.18604457,0.24329388,0.2520481,0.31861344
4a0adfdd0,0.20446125,0.32075566,0.3001633,0.1746198
7d6d03de2,0.24059457,0.2641664,0.28870347,0.20653553
cef410e81,0.3184955,0.27604532,0.22408046,0.18137872
b1c83d13b,0.4356541,0.27304628,0.19565958,0.095640056
7be394a98,0.17223918,0.27339503,0.3772084,0.17715737
ba3ee71f8,0.25205052,0.22056994,0.2299218,0.29745772
1aa527f5a,0.3005282,0.22079337,0.21747637,0.26120204
884b9a6ec,0.09945074,0.16677213,0.26996207,0.46381506
0be7a4adf,0.21350132,0.25193924,0.1927717,0.34178773
6a864757b,0.23923324,0.26479107,0.26580432,0.23017137
d17343468,0.15158933,0.30482468,0.44789192,0.09569406
60923a60d,0.24398693,0.29051682,0.27288276,0.19261347
e4b90955c,0.09812313,0.14725685,0.19334842,0.5612716
228117dca,0.24991564,0.23857827,0.24531616,0.2661899
2f3677597,0.19644186,0.20851974,0.25987217,0.33516622
437bda050,0.34083205,0.26111674,0.21574041,0.18231079
5357633c0,0.37080967,0.32517442,0.22765414,0.07636177
ea3de2587,0.20288964,0.26609212,0.34005216,0.1909661
45d2ddcb8,0.27717525,0.2741151,0.26147944,0.18723024
0e0d0a9af,0.11661267,0.13925514,0.35520926,0.38892293
104d9b198,0.4439233,0.30813605,0.1529894,0.09495126
43c661026,0.2528398,0.25945702,0.25374162,0.23396155
798f4a1e4,0.109071076,0.11911901,0.14170331,0.63010657
a8da358d1,0.19588749,0.20449236,0.23746417,0.36215597
f28036d8a,0.07229971,0.19268087,0.60173875,0.1332807
9070ef426,0.33757463,0.25783056,0.289806,0.11478883
d73b2a4c6,0.3244637,0.2845078,0.21859294,0.17243555
d2cd71ec2,0.19592911,0.19706437,0.21208562,0.3949209
0340ac5f7,0.13207664,0.18301047,0.23879467,0.44611824
b9fa9ce00,0.08813445,0.12877437,0.22876272,0.55432844
6d089036f,0.116503745,0.15441072,0.21043478,0.51865077
113920513,0.17882621,0.17046559,0.22887851,0.4218297
db095d92a,0.12304057,0.12671307,0.22533299,0.5249134
1ba42eca2,0.23521326,0.27842095,0.26447192,0.22189388
66038a4b3,0.09612174,0.14274995,0.3367375,0.4243908
5bd405bac,0.28306416,0.29233244,0.24014306,0.18446034
50418fb29,0.24061759,0.26785842,0.29240093,0.1991231
645914c88,0.30782688,0.28205982,0.22953142,0.1805819
9c5feed55,0.3976445,0.36638537,0.16955906,0.066411085
e402f3b2f,0.082193434,0.11934273,0.13205788,0.666406
a5edf3e84,0.18702763,0.15810959,0.20964262,0.44522014
a0c64fbad,0.25194883,0.26134995,0.24684033,0.2398609
afc71f432,0.15570813,0.15756339,0.17501958,0.5117089
6c4d7b09f,0.30853626,0.21796127,0.21609116,0.25741133
b3faddf18,0.20693132,0.20111953,0.22381131,0.36813784
4695c4fb3,0.047979116,0.112800285,0.17671095,0.6625097
b26374255,0.242719,0.2559444,0.24702694,0.25430965
bd881326e,0.20600352,0.21106316,0.23667046,0.34626284
140ef35de,0.2330461,0.23917237,0.25064895,0.27713257
fd38d0da0,0.25082105,0.25608996,0.2502088,0.2428802
5451356cb,0.10009196,0.09143967,0.17386782,0.6346006
746f52206,0.27977675,0.30595797,0.2692638,0.1450015
88030e16e,0.21213314,0.2154022,0.24715984,0.32530484
c13da6b92,0.24198318,0.25172782,0.26041645,0.24587254
0e49eebb3,0.2071289,0.23363319,0.30610836,0.25312957
087313ba2,0.3534607,0.272626,0.16263734,0.21127595
76a045292,0.23774092,0.23555273,0.23833959,0.28836676
f9f914ed3,0.4760222,0.27054274,0.17946364,0.0739714
4012be917,0.19008832,0.20049511,0.20846994,0.40094662
b97569bc9,0.4943758,0.29477128,0.14385578,0.06699716
72a7cb335,0.26718867,0.30005905,0.24400856,0.18874374
62817491e,0.19158435,0.39428946,0.32578424,0.08834196
7c82670f8,0.5589394,0.28616053,0.114922486,0.039977595
9df9b11b1,0.39695296,0.32958066,0.19976084,0.07370557
bdf00be34,0.22751932,0.28263202,0.3092044,0.18064426
02af3813e,0.17184272,0.1882158,0.20897934,0.43096215
9d5f190cf,0.40379322,0.31960338,0.21270876,0.06389466
24c1d5a33,0.24790135,0.28627625,0.280634,0.1851884
d8e376a50,0.22798483,0.24582182,0.26777193,0.25842142
7cf37c7e2,0.30004042,0.46797246,0.19787596,0.034111176
b92781dca,0.25804588,0.2893338,0.26036528,0.19225504
8dd28c706,0.076864235,0.10097518,0.2108548,0.6113058
c4ef3ff97,0.24127272,0.24376161,0.25518873,0.25977695
db5a260fa,0.24526036,0.27022886,0.2900712,0.19443958
9d87fbd92,0.14656164,0.35450447,0.43227285,0.06666106
b9f8cf52a,0.20697358,0.22191925,0.31205794,0.25904924
5b6add800,0.26898953,0.45466375,0.18620552,0.09014118
ba030cdba,0.17938444,0.1918877,0.21173397,0.4169939
01e517961,0.26228216,0.18301669,0.197075,0.35762617
e94581522,0.15979582,0.20454195,0.21051355,0.4251487
802a18435,0.17393377,0.18839772,0.21012364,0.42754486
a06b5eb73,0.43895128,0.2365876,0.18260327,0.14185786
e50fb0c6c,0.29377782,0.27631044,0.24149407,0.18841764
5e203eeaf,0.17872165,0.16884013,0.22012179,0.43231642
21260b18f,0.42005855,0.25946775,0.22128671,0.099186994
0063f83c9,0.25071597,0.26188076,0.24765982,0.23974346
a37e46e35,0.24401009,0.28694224,0.2840474,0.18500027
1727cfc45,0.080014974,0.12594926,0.23358972,0.560446
f2c84786f,0.5174936,0.22372398,0.1350397,0.12374271
3cc6084ca,0.19008052,0.20457473,0.2323974,0.37294734
12c65f314,0.11631616,0.14678526,0.22533767,0.5115609
ff6118cc2,0.28202188,0.2598544,0.23557486,0.22254887
3060de782,0.27094737,0.2586065,0.2408786,0.22956754
2e3bfe5a9,0.23543236,0.24718182,0.2499831,0.2674027
81d404558,0.09649746,0.1332195,0.178035,0.592248
a7be93837,0.13579988,0.16001347,0.2182576,0.48592907
9664bcecb,0.034349937,0.07717295,0.22053146,0.6679456
f22f3578c,0.41600227,0.39031035,0.14062922,0.05305815
a22499988,0.2216655,0.26819685,0.32217494,0.18796273
2cdaa8a5d,0.23694827,0.24829654,0.2623782,0.252377
a3dfe1991,0.23064356,0.292206,0.2804361,0.19671437
a9e96f77b,0.35820377,0.26564863,0.21167135,0.16447626
997db5df5,0.11583767,0.14781053,0.2866246,0.44972718
954a6e415,0.2509788,0.2262278,0.2336291,0.2891643
3b15c42d3,0.21643881,0.21402545,0.28073135,0.28880435
626b056b5,0.19181336,0.19430847,0.20913117,0.404747
38c5d4e0e,0.17582907,0.19765146,0.24794343,0.37857604
773243cf2,0.2752272,0.30100325,0.22984065,0.19392893
a4c903a3d,0.08431633,0.17285825,0.44417897,0.29864645
24cc193f3,0.22374092,0.22590792,0.2268194,0.32353175
5c496f946,0.5579501,0.25105196,0.1215654,0.06943257
93685a66f,0.16925754,0.27560732,0.40441072,0.15072444
5b3c81931,0.24122772,0.24050151,0.24549067,0.27278012
791560e54,0.28848886,0.2525444,0.23590498,0.22306174
5dff24075,0.24369198,0.28241527,0.29454836,0.17934439
e6f4d14a0,0.2178818,0.2469174,0.27343658,0.26176426
abfcb22bc,0.23565863,0.23843932,0.24616966,0.2797324
0beacc42e,0.2465746,0.23778348,0.2643446,0.25129732
3a9f1c036,0.13773312,0.14350785,0.2998687,0.41889033
d4ce7a1ed,0.5115609,0.22934303,0.17279875,0.086297296
cde5f25db,0.35126784,0.26112798,0.21866764,0.16893652
27b1bdd40,0.22298934,0.26691967,0.25081348,0.25927752
caaf719c3,0.1712635,0.1873386,0.20703326,0.43436462
e3fcd8a2f,0.45195565,0.2969682,0.1789686,0.07210759
f04c098ed,0.20807207,0.22240753,0.2986543,0.27086613
58ee93558,0.22742206,0.23131448,0.23863022,0.30263326
dcf366e02,0.3062662,0.24760632,0.23742577,0.20870171
3b2b69d20,0.23982592,0.2546258,0.25837213,0.24717616
221331819,0.16164464,0.23119642,0.26963714,0.33752182
bf5bf91a2,0.3167065,0.27620855,0.22963238,0.17745258
502c3e7ae,0.21224627,0.14227165,0.17139626,0.4740858
9586639e9,0.43818355,0.3238482,0.15464132,0.08332692
cfa67dca2,0.08335598,0.17714939,0.55272996,0.18676467
e388a963d,0.046916217,0.0945845,0.13425818,0.7242411
a22ddc666,0.21307579,0.39299384,0.28619656,0.10773383
5e0519e3d,0.18139428,0.19016819,0.21136588,0.41707164
daed3d063,0.33326513,0.27413407,0.21396764,0.17863315
9b9873716,0.08558324,0.13784412,0.28496668,0.49160597
df5f12e58,0.24174999,0.24133755,0.27203643,0.24487601
281618ba5,0.24550785,0.23615856,0.26605737,0.2522762
bd37ccdd5,0.22761013,0.22524549,0.24733555,0.29980883
25765058c,0.2779446,0.38368103,0.2470627,0.091311686
4891fdacd,0.24601659,0.24425134,0.25511903,0.25461304
06cd6c623,0.19311072,0.19590268,0.21072757,0.40025902
b921bfb80,0.057950888,0.09111499,0.24188067,0.60905343
00bfa5da9,0.024847755,0.05884253,0.104452275,0.81185746
baf7a42fd,0.15539953,0.21154103,0.20199288,0.43106654
14ae60869,0.5480559,0.3102485,0.101336546,0.04035909
75a286d8a,0.24458928,0.23657005,0.252842,0.26599866
97450a196,0.3078008,0.26489878,0.23127568,0.19602475
9d24c695e,0.26106787,0.26201227,0.24628833,0.23063152
05d3e4d55,0.5859762,0.28575182,0.08980026,0.038471714
d6259561f,0.22753109,0.26547804,0.27574864,0.23124221
edf74226c,0.21448947,0.22277917,0.24141987,0.32131147
c8e776446,0.3292242,0.2668002,0.22214529,0.18183032
bdde3b5ca,0.22155088,0.265399,0.30143067,0.21161944
91e663cd2,0.29605338,0.29546216,0.27055717,0.13792731
0633474d9,0.35288993,0.25913367,0.21718915,0.17078726
854319675,0.22285861,0.3107425,0.32658884,0.13981004
cc13183c3,0.26687038,0.25894642,0.24370094,0.23048227
f0a2122d4,0.15858388,0.17967696,0.23655108,0.4251881
bf5c5cded,0.20326789,0.22575346,0.33152896,0.23944968
e09995135,0.24725522,0.2546726,0.251317,0.24675521
d476272d7,0.21207638,0.21512578,0.23340234,0.3393955
56f7b3216,0.21734741,0.21913935,0.2399798,0.32353345
23829dc63,0.3191187,0.4178787,0.17603146,0.08697114
e6c3faeed,0.25789762,0.36134174,0.27420232,0.10655836
01573c686,0.17894755,0.19053201,0.20827705,0.4222434
7575371db,0.17811134,0.18887392,0.22385359,0.40916115
4b69bf0e7,0.26834854,0.27120787,0.25937378,0.20106979
f42161740,0.3132343,0.27458623,0.22681691,0.18536256
bfe061b7e,0.27521005,0.26491356,0.23735628,0.22252011
e88aaa263,0.32558477,0.27051726,0.22568041,0.17821757
9b4dad348,0.3760568,0.24281554,0.21049048,0.17063719
257a99aa2,0.19419229,0.21438321,0.2295925,0.361832
6261c9966,0.5676012,0.25664327,0.117609106,0.058146447
87aff0121,0.23248826,0.24888228,0.2592605,0.25936896
7542076e8,0.2102819,0.22492507,0.25925985,0.3055332
f64813f9e,0.26286012,0.2516552,0.24366264,0.24182202
417c09a08,0.18819717,0.43008214,0.30468172,0.07703898
7bfe2d68f,0.25114605,0.28413576,0.27739263,0.18732558
a6eb71dc0,0.2417974,0.2631356,0.26516518,0.2299018
1c562d3a8,0.24651141,0.23336448,0.23831397,0.28181013
31b90821f,0.23799208,0.24198547,0.25982544,0.260197
81d82bda3,0.16525578,0.18443833,0.2089396,0.44136629
21415ffb9,0.113385,0.1348718,0.29627028,0.45547292
76b818bdb,0.32272545,0.2489685,0.22221746,0.20608859
3e25d4fb8,0.20199974,0.20737141,0.2288104,0.36181846
756025f7c,0.27521005,0.26491356,0.23735628,0.22252011
570fdcc4d,0.070001855,0.12783548,0.20454241,0.59762025
dd654a9e7,0.25006694,0.23612888,0.2538373,0.2599669
5a2c8a05f,0.25032172,0.26026556,0.25056985,0.23884286
044548f89,0.08024196,0.101093665,0.25579858,0.5628658
09f75d8e1,0.2549653,0.25197047,0.2708448,0.22221944
672bc370b,0.23694827,0.24829654,0.2623782,0.252377
f9f0a5dfb,0.25530168,0.31462452,0.2751001,0.1549737
30fff49fd,0.29625672,0.27384377,0.23884647,0.19105303
a21b6c40a,0.21330935,0.26086435,0.229128,0.29669827
35c0c3aca,0.17916606,0.18978393,0.21102382,0.4200262
54c2d49bb,0.221563,0.26698428,0.2933177,0.21813498
8bc07d296,0.20266762,0.2428749,0.312401,0.24205646
a2cd5b78a,0.02547515,0.057749495,0.1012801,0.81549525
2d837689d,0.2641105,0.27214447,0.27219972,0.1915453
3928a4b23,0.19680943,0.2221689,0.2777041,0.3033176
c278935de,0.24354552,0.28516018,0.27873614,0.19255815
e3f51f5e0,0.24220078,0.26439407,0.25845188,0.23495325
2f0abd493,0.20405866,0.38152513,0.29991868,0.11449751
649589d9f,0.27406877,0.28174284,0.24881208,0.1953763
cc068a979,0.2970609,0.2289577,0.22918256,0.24479885
ada57411b,0.09217432,0.35969272,0.4805401,0.067592874
605fe21a1,0.24426757,0.2551683,0.2616705,0.23889366
93d842736,0.22684927,0.25894237,0.22076048,0.29344788
872317673,0.22440125,0.22877406,0.24003612,0.30678856
b9da26f0f,0.32442376,0.26970702,0.22216861,0.18370059
87e1b0c16,0.19981113,0.24676171,0.24985865,0.3035685
350a14e36,0.29596773,0.25953326,0.23541096,0.20908807
e1052f933,0.24312168,0.26536185,0.26340553,0.22811094
387a2639c,0.22391061,0.23110165,0.24356571,0.30142203
ea1318971,0.17705813,0.19248615,0.21512598,0.41532975
26365df53,0.27936375,0.21542606,0.32098636,0.18422383
1635eac9a,0.10598672,0.11315149,0.1329749,0.6478869
af2f3a166,0.1676087,0.20044182,0.31949192,0.31245756
283d93104,0.11401878,0.23356317,0.2940991,0.35831895
6b6cdfdfe,0.2927864,0.22962773,0.23333426,0.24425162
0edacb2ed,0.25981867,0.25368413,0.25473472,0.23176245
c03b8b2db,0.26417518,0.2972292,0.2594499,0.1791457
b84ad40b4,0.27200258,0.274118,0.2307405,0.22313894
19fd91f5b,0.25958663,0.24079598,0.24452195,0.25509545
eaab63bd7,0.25176597,0.26119745,0.25406516,0.23297141
7bce76c66,0.296865,0.27925888,0.24489789,0.17897825
01e5d357f,0.51113,0.29362705,0.1325967,0.06264625
615f5dc85,0.23296691,0.2504981,0.32838818,0.18814681
868fb91f3,0.108318485,0.13538113,0.19579983,0.56050056
35cf91e6e,0.2770931,0.2851781,0.25226626,0.18546255
dd8817ccb,0.3520732,0.26682043,0.21327499,0.1678314
eb652ec07,0.16873065,0.18403384,0.21861236,0.42862317
d714680ff,0.2708884,0.26369512,0.24136388,0.2240526
36edc334e,0.26564398,0.26386485,0.24354102,0.22695015
fdc472b2e,0.5095844,0.2348905,0.11519262,0.14033245
d25638f81,0.22358477,0.2275236,0.2362434,0.31264824
62b2ac9fd,0.07876179,0.1651707,0.34421572,0.41185176
500327aed,0.19948502,0.20685822,0.2587748,0.334882
814430b64,0.4533736,0.23426726,0.13474348,0.17761566
1fbf04fab,0.24414518,0.2550064,0.26010084,0.24074757
f9e3a51c1,0.32997948,0.26113257,0.21783593,0.191052
1f7bf1b32,0.20906194,0.23109972,0.3062704,0.25356796
b623d9449,0.03005147,0.05956922,0.123293534,0.7870858
b5033c917,0.147921,0.21808133,0.1713574,0.4626403
b1350a4af,0.2595925,0.2598353,0.25266024,0.22791195
ff96988fc,0.20938943,0.22078928,0.3179707,0.2518506
2b4003be8,0.502062,0.29720744,0.12869135,0.072039194
9697ebf42,0.25248346,0.26151526,0.2540476,0.23195368
2196b0156,0.21519333,0.2336672,0.26493472,0.28620476
350116b16,0.24269694,0.31424072,0.24041812,0.20264423
66125940b,0.2434898,0.2421031,0.25045326,0.26395383
4482a8d57,0.26452732,0.3297383,0.2561894,0.14954498
a1fc6f0bb,0.25419405,0.24334045,0.23858611,0.2638794
b5ff2b987,0.1682561,0.18487638,0.21506825,0.43179926
81ea0e01a,0.17232834,0.1639046,0.24090262,0.42286444
df091dc6b,0.33414146,0.26661745,0.21733986,0.18190123
e464e666d,0.19915913,0.25404668,0.33154708,0.21524711
6083e589b,0.26040044,0.2616724,0.27433535,0.20359182
40c0fdccb,0.17351918,0.1890528,0.20747437,0.42995363
06bfadf29,0.29367533,0.22696441,0.22516114,0.25419912
fae628c13,0.22356793,0.2362519,0.28687823,0.25330195
1a91262f6,0.24154659,0.24002646,0.18079169,0.33763528
a7b53e5ca,0.5723928,0.28824538,0.09418453,0.045177296
a234c6496,0.20195818,0.21579102,0.26415843,0.31809238
bdab91b8c,0.51785225,0.31063825,0.13693526,0.03457424
e1af060fb,0.48977473,0.26089162,0.15621293,0.093120724
8685b7512,0.3147128,0.24978955,0.22402431,0.21147335
4cc05c35d,0.24478783,0.24157652,0.26445508,0.24918056
308034707,0.23982346,0.26589945,0.2728488,0.22142825
597a7afc2,0.22208472,0.17378989,0.23243253,0.37169287
1940b59e7,0.2308515,0.29652652,0.28476542,0.18785657
3501d8f4f,0.12462078,0.1550331,0.22252893,0.4978172
482fc8a70,0.2495746,0.22134043,0.23687536,0.2922096
ac1eab621,0.17351918,0.1890528,0.20747437,0.42995363
38cf8b2f5,0.26748538,0.27054498,0.2572235,0.20474614
32387ac37,0.03174607,0.07503048,0.13383362,0.7593898
eb4dbddea,0.2874459,0.2595171,0.23664242,0.21639459
8c0273869,0.3371069,0.2574532,0.27248463,0.13295525
1fba9cbc9,0.05521632,0.100984335,0.1762484,0.6675509
cd565b4f7,0.12832539,0.13840955,0.22790009,0.50536495
ccdc0f862,0.27521005,0.26491356,0.23735628,0.22252011
6ad1d75b2,0.25218233,0.23494223,0.246192,0.26668346
93a9e05b1,0.036769804,0.07954756,0.15379709,0.7298855
daf1a8d08,0.21307951,0.20954648,0.23125294,0.34612107
aa91c3400,0.24875213,0.26147828,0.25730187,0.23246774
59f4e3255,0.21928312,0.28550777,0.30996525,0.18524387
937c2e14f,0.23878866,0.23852667,0.24155174,0.28113294
1d30559d8,0.24929553,0.2462074,0.2584939,0.24600318
f13ba84ac,0.21174598,0.18430132,0.17675264,0.42720008
8f639ea65,0.24661289,0.25281578,0.25220662,0.2483647
7aa0bcef5,0.2730758,0.21831545,0.19166075,0.31694803
c3ed4c50b,0.1269759,0.13397181,0.19701739,0.5420349
ae00eded4,0.29588655,0.2895758,0.27375612,0.14078155
f522ad8d4,0.24001849,0.2638782,0.26841003,0.2276933
5fdd708f3,0.53431803,0.28607765,0.10687756,0.072726764
244144067,0.23544212,0.2205583,0.25053388,0.2934657
c93e63352,0.23482327,0.23630974,0.24133754,0.28752944
103dd7bb1,0.23298635,0.28130677,0.26431245,0.22139443
d672df50c,0.25141275,0.28179133,0.26429728,0.20249866
836b6e6f3,0.22640882,0.22794291,0.22213687,0.3235114
4555f9273,0.5524184,0.30296358,0.09481628,0.04980172
d4427513d,0.28288677,0.41875783,0.21637633,0.08197907
75f574b0a,0.2501439,0.25912926,0.25362772,0.23709916
2e41f018c,0.31154755,0.31467286,0.23604406,0.1377355
ef5fcd597,0.30832753,0.31760114,0.27288678,0.10118456
e808d9fee,0.21271597,0.28904864,0.24756235,0.25067303
dc996a1a4,0.4429446,0.27727106,0.15686832,0.12291601
3101ea018,0.07062474,0.13743423,0.30885246,0.48308858
da7680082,0.1050434,0.3757665,0.40361142,0.115578696
9fe6f98a5,0.16490324,0.1843737,0.2117575,0.43896556
997653f86,0.03783255,0.07472559,0.18973306,0.6977088
130797334,0.24667482,0.2638275,0.27929708,0.21020061
9115f86cb,0.24599004,0.25193772,0.25913525,0.242937
0e88c1c1c,0.13450234,0.15972273,0.3929744,0.31280053
85188cb67,0.124609455,0.18411112,0.3568953,0.3343841
24fee0cc4,0.22391061,0.23110165,0.24356571,0.30142203
3ef5f0537,0.23025185,0.24699216,0.2589108,0.2638452
d565f7c6f,0.31750813,0.27882564,0.21994719,0.18371904
c7c443855,0.20792992,0.22324163,0.31280625,0.2560222
412d6c47d,0.26345602,0.26812434,0.28045687,0.1879628
