PetID,pred_0,pred_1,pred_2,pred_3,fold
70aeba909,0.05180926,0.15447907,0.6796216,0.11409003,2
7125e101b,0.148746,0.46772602,0.26093125,0.12259675,2
71297d780,0.21406908,0.22163795,0.31712484,0.24716808,2
718a5d950,0.0866838,0.23990308,0.25613338,0.41727972,2
72626612c,0.1308567,0.43087816,0.35960373,0.07866144,2
728a08a8b,0.09703067,0.32551792,0.3612441,0.21620733,2
7316c548e,0.1076355,0.15904377,0.30391383,0.42940688,2
7395e5c70,0.3922329,0.36028594,0.13060331,0.11687784,2
73a25206b,0.08902463,0.12640996,0.5047377,0.27982774,2
73d7bb2ce,0.7065662,0.18200944,0.08633178,0.025092542,2
742dcad55,0.11222887,0.24801537,0.17143393,0.4683218,2
747125bc9,0.14238198,0.29407173,0.18785138,0.3756949,2
747c82f83,0.17966661,0.34384418,0.40260834,0.073880866,2
748207a86,0.43865442,0.24572287,0.18357247,0.13205023,2
74b9e9fc0,0.10205408,0.2849678,0.22439148,0.38858664,2
74c7373bd,0.020609854,0.07592312,0.37507367,0.5283933,2
756eaf5eb,0.541624,0.31529862,0.10498191,0.038095415,2
760c7d8ac,0.18726559,0.14474927,0.40862814,0.259357,2
7611934a0,0.08916489,0.37901178,0.474143,0.057680406,2
764837930,0.034758,0.061571054,0.2591163,0.6445547,2
76aba4871,0.078755006,0.12907298,0.1487202,0.6434518,2
76de48e98,0.09038274,0.24582894,0.49681228,0.166976,2
770eca5eb,0.62076104,0.22094794,0.11011815,0.04817287,2
773243cf2,0.14214675,0.5820915,0.24476452,0.03099726,2
776354931,0.06314673,0.07397397,0.26619503,0.5966843,2
779d50e4f,0.13205889,0.17520545,0.30587146,0.38686422,2
783a33f4c,0.061546903,0.23660332,0.24162087,0.46022892,2
784e466b1,0.19352233,0.53518605,0.20104484,0.07024679,2
785413d29,0.62810206,0.27954432,0.07253163,0.019822028,2
78a8e1b01,0.04383038,0.121371746,0.09464516,0.7401527,2
790e639ed,0.45108825,0.36698934,0.13470916,0.047213268,2
791e6dc19,0.5390573,0.31526366,0.11881145,0.02686762,2
796382bf4,0.09242777,0.124940194,0.39301205,0.38961998,2
7977491da,0.30841857,0.21987519,0.3403746,0.13133167,2
7986a1870,0.04183547,0.12427565,0.52053475,0.31335416,2
79d32926c,0.4919396,0.3262646,0.10901024,0.07278558,2
79d56bb63,0.12596643,0.2510001,0.30259433,0.32043913,2
79ef1fd27,0.070256345,0.10019328,0.27546304,0.55408734,2
7a2ea6461,0.07701755,0.11733139,0.28654048,0.5191105,2
7a3471df7,0.11344835,0.21223557,0.22480838,0.44950765,2
7aefa7eeb,0.25369078,0.37684813,0.12742423,0.24203685,2
7af4cab5e,0.74392575,0.1631027,0.07670258,0.016268933,2
7b052d37d,0.26190707,0.45038846,0.21586514,0.07183933,2
7b84a3913,0.444907,0.21609575,0.22752711,0.11147013,2
7b9cd9253,0.032195214,0.065870084,0.83119583,0.070738815,2
7c17de5f6,0.14975807,0.47593042,0.36261234,0.011699214,2
7c4b2e0c0,0.2583973,0.4153963,0.15446703,0.1717394,2
7c787403c,0.26616788,0.17384547,0.2988717,0.261115,2
7c9dc0791,0.16141565,0.51323766,0.25581273,0.06953397,2
7cbad35f9,0.5277432,0.27773145,0.13484235,0.059682976,2
7d1ff4264,0.26485115,0.41160095,0.12575935,0.19778854,2
7d3dd49c5,0.057234842,0.19722043,0.2523172,0.49322757,2
7d4f585b5,0.20339103,0.53203815,0.19791222,0.06665857,2
7d526090e,0.29516602,0.3214562,0.21480182,0.168576,2
7d73574ed,0.029715069,0.052183956,0.35294178,0.56515926,2
7d7b5bf2f,0.30146074,0.28372085,0.18715721,0.22766113,2
7ddf00d90,0.060271095,0.42068586,0.29399908,0.22504398,2
7df56218d,0.17094769,0.4062845,0.25834262,0.1644252,2
7e0f474bc,0.23835209,0.41331,0.188748,0.15958992,2
7e3c6f81d,0.02279938,0.27481577,0.5975694,0.10481546,2
7e8bab7a5,0.06298759,0.25539398,0.42382264,0.25779575,2
7ecaa8636,0.08269519,0.17860247,0.223298,0.5154043,2
7f4fb6f7e,0.11772654,0.2901693,0.43007308,0.16203108,2
7f78266ab,0.17254007,0.44547507,0.27238882,0.10959605,2
7fa3ab674,0.07009192,0.13828905,0.31150594,0.48011306,2
7fea70079,0.23328428,0.31951612,0.16945405,0.27774554,2
803594e09,0.6805804,0.19602406,0.08716584,0.036229696,2
803c3b444,0.20841625,0.5934349,0.17548525,0.022663636,2
804e56f9b,0.4974131,0.2903908,0.15079375,0.061402306,2
80723d694,0.08808051,0.25686386,0.1738521,0.48120356,2
80a2e14af,0.2572717,0.33214426,0.33843654,0.07214745,2
80ae0a34f,0.054735534,0.13533606,0.28514746,0.524781,2
8100c2485,0.049043912,0.085736096,0.13687395,0.72834605,2
8102d6dc7,0.12495201,0.28675994,0.32876393,0.25952414,2
8111f6d4a,0.18440025,0.47668275,0.3096112,0.029305868,2
814430b64,0.6394535,0.22264032,0.09947168,0.038434517,2
816005a03,0.2577352,0.36255014,0.3247697,0.054945003,2
81734dbc4,0.2031644,0.57190406,0.11642587,0.10850571,2
818d4a56e,0.65128547,0.26048517,0.06985905,0.0183703,2
818df5a9f,0.05388215,0.19772473,0.29736772,0.4510254,2
81d404558,0.09317149,0.12269207,0.24196729,0.5421691,2
81d97fa9f,0.12932807,0.56096995,0.23936039,0.070341565,2
81eb7857d,0.6170688,0.194532,0.12113532,0.06726382,2
81ecf4cda,0.59833354,0.23209612,0.10681073,0.06275959,2
823d5bd7e,0.13764082,0.45582515,0.23442297,0.17211105,2
82c90e313,0.11805675,0.31443936,0.42957693,0.13792701,2
833408fc5,0.28637516,0.41297707,0.22976677,0.070880994,2
83b2fae5e,0.04544434,0.15363464,0.21841232,0.5825087,2
83b705aaa,0.16496533,0.24450459,0.46675548,0.12377461,2
83d94a6e6,0.2119187,0.30875042,0.21195483,0.26737604,2
846ca7805,0.038592044,0.102844656,0.30362394,0.5549393,2
846e720dc,0.052194636,0.10364348,0.12558343,0.71857846,2
8491fa23b,0.09414545,0.22268921,0.21435952,0.46880585,2
84c1afe03,0.06320025,0.056605913,0.30344933,0.57674444,2
85094deda,0.16279086,0.11567787,0.374634,0.34689727,2
85114144b,0.6276213,0.23683631,0.10672078,0.028821638,2
85188cb67,0.020449352,0.17596032,0.5175953,0.28599504,2
85327438d,0.08290605,0.20143527,0.41720292,0.29845577,2
8538f4aa1,0.09120145,0.22016998,0.44851774,0.24011081,2
85e72abd0,0.5265389,0.30591705,0.094235115,0.07330897,2
85ed50b25,0.15223765,0.11351823,0.47291335,0.26133078,2
85ff0f493,0.047768414,0.12927827,0.35711503,0.4658383,2
86219b4fe,0.3989362,0.34891933,0.19006732,0.062077187,2
86228db7e,0.07073236,0.18556926,0.19417277,0.5495256,2
8685a0b1c,0.536653,0.31958595,0.09831381,0.045447282,2
868fb91f3,0.1598619,0.25452918,0.15501955,0.43058938,2
86c1be8f0,0.14524844,0.24462554,0.15588082,0.4542452,2
8717133d3,0.047596253,0.04872048,0.33152136,0.5721619,2
8760ee6e3,0.023793712,0.11764285,0.20266284,0.6559006,2
876453f9d,0.37509796,0.43853354,0.1422653,0.044103187,2
878214747,0.15690288,0.47032833,0.3241828,0.04858596,2
87ec8e435,0.07668809,0.2602593,0.24183954,0.42121312,2
87fadb3df,0.06933286,0.15421599,0.22897758,0.5474736,2
8834ac7da,0.07897505,0.28194532,0.13268374,0.50639594,2
886debfe8,0.060284805,0.11503235,0.22274129,0.6019416,2
889ae00e3,0.06687076,0.29534706,0.25200155,0.38578066,2
88a264f0d,0.26230267,0.41622713,0.18831675,0.13315345,2
88cc9be30,0.1936042,0.2628483,0.4512141,0.09233334,2
88db34068,0.12924917,0.43171725,0.36107337,0.077960216,2
890e7be2b,0.072691694,0.26005566,0.22382474,0.44342792,2
8910ea0f4,0.34869525,0.4547162,0.18006596,0.016522564,2
89523a695,0.10730201,0.27764258,0.36855954,0.24649596,2
895f73f14,0.047087785,0.13500695,0.17364825,0.644257,2
89c28aad0,0.06738221,0.27183998,0.3832909,0.2774869,2
89df794d1,0.74636924,0.1625849,0.079292424,0.011753419,2
89f229ee8,0.06061475,0.08265652,0.27108267,0.58564603,2
89f28de34,0.22731784,0.3342723,0.13668758,0.30172226,2
8a0cfdd56,0.18752918,0.44587153,0.2617699,0.104829356,2
8a302ccba,0.02258778,0.032727666,0.1259035,0.818781,2
8a811328d,0.07578695,0.3101478,0.42324477,0.19082044,2
8ae60c34e,0.15324128,0.24248047,0.36557892,0.23869932,2
8aeff9ad9,0.72392076,0.20644332,0.05886032,0.010775551,2
8af959627,0.12407235,0.27455357,0.41888025,0.18249388,2
8b0ea16a5,0.7429211,0.18342753,0.051104113,0.02254725,2
8b17616d3,0.33627418,0.29256764,0.23258896,0.13856918,2
8b1abca6a,0.15827517,0.27202114,0.29992664,0.269777,2
8b53dec4c,0.34140465,0.45032233,0.11088051,0.09739248,2
8b8229f52,0.265025,0.24441445,0.36488947,0.1256711,2
8b8c51377,0.17640975,0.4605528,0.2939468,0.06909075,2
8bacce548,0.6974416,0.23009102,0.05291643,0.019551005,2
8bbf5133b,0.479439,0.26889214,0.17322573,0.07844316,2
8bc5380ca,0.34449616,0.31639624,0.27384207,0.06526553,2
8bda483ec,0.4490461,0.36885887,0.090195574,0.09189945,2
8bf0f354b,0.21073917,0.44492596,0.21190047,0.1324344,2
8c0273869,0.72358924,0.2050375,0.030877026,0.04049615,2
8c3d81083,0.154852,0.29528123,0.30258995,0.24727681,2
8c7b2f093,0.09076589,0.4679611,0.3250926,0.11618045,2
8ccaceef5,0.16403814,0.30461735,0.43146098,0.099883586,2
8ced67d36,0.19952573,0.22265744,0.14881757,0.4289993,2
8d39ce00b,0.032513652,0.24035114,0.12939548,0.59773976,2
8dd8e4a4f,0.22818351,0.3519762,0.270387,0.1494533,2
8e2723a38,0.056852657,0.1810376,0.17167763,0.59043205,2
8e3e0ffde,0.31248787,0.3758306,0.25394705,0.057734516,2
8e6223402,0.61132985,0.27205798,0.065350935,0.0512612,2
8ece5f3ba,0.19989033,0.39384872,0.32732743,0.0789335,2
8f1ccbc6f,0.027690955,0.054217897,0.2136634,0.7044277,2
8f9bfc9f4,0.25105247,0.3356989,0.27386263,0.13938603,2
8ff8aefca,0.13307253,0.32296264,0.28120098,0.26276386,2
90204109f,0.09804309,0.30069044,0.48413888,0.11712756,2
902087c95,0.19767438,0.24562311,0.28124458,0.27545795,2
9024c21fc,0.07412766,0.1395673,0.37828478,0.40802032,2
9070ef426,0.51974535,0.2907803,0.12423408,0.06524027,2
90ce48a71,0.36220837,0.29523438,0.08395211,0.25860515,2
90dd998e2,0.10594019,0.44421834,0.31152615,0.13831535,2
9102809eb,0.71409297,0.1584648,0.10409435,0.023347847,2
911464bd8,0.11239587,0.44698006,0.26244578,0.17817831,2
915031b99,0.049017753,0.20844805,0.3623611,0.3801731,2
9160fdb5f,0.046902362,0.41312724,0.47454146,0.06542896,2
916165c1b,0.7822784,0.1540325,0.055820964,0.007868065,2
918fab9e8,0.36230755,0.33525345,0.19398044,0.108458556,2
9191da7b5,0.61586344,0.22294609,0.116685815,0.04450466,2
91e663cd2,0.23268521,0.5559161,0.14392568,0.067473,2
91ef9278d,0.3983181,0.3959757,0.13962942,0.06607676,2
923da13c4,0.07234049,0.40769586,0.34894156,0.1710221,2
9252b5dc8,0.08775163,0.2874251,0.3992936,0.22552967,2
926070c80,0.70200604,0.21192628,0.06486775,0.021199938,2
92d4c1513,0.05154351,0.134515,0.21072736,0.60321414,2
92fa4a896,0.08585584,0.3030139,0.28147838,0.3296519,2
93685a66f,0.075476795,0.7278059,0.17636766,0.020349583,2
939268f8e,0.8334874,0.11339358,0.039640352,0.013478645,2
93d842736,0.38759816,0.29059198,0.17468606,0.1471238,2
93e53882d,0.5400326,0.2360904,0.18020085,0.043676052,2
93eb14f37,0.07009918,0.3059636,0.37940627,0.24453093,2
941880ea3,0.23176654,0.57908165,0.14272264,0.046429142,2
941eb9304,0.027729217,0.24685133,0.7072424,0.018177083,2
9427b3749,0.5139961,0.33391842,0.11540123,0.03668419,2
943611bd0,0.7353818,0.18092287,0.06797237,0.015722964,2
943bcd4db,0.043852665,0.16955689,0.55419594,0.2323945,2
944db63df,0.26362988,0.31681237,0.30958924,0.10996853,2
949cb7ee9,0.11338057,0.29667538,0.119153924,0.47079012,2
955e7c5cf,0.07152519,0.18389402,0.58246696,0.16211374,2
959064f3c,0.35356006,0.38814312,0.18410753,0.07418925,2
9625d0998,0.15253855,0.2640051,0.3130527,0.27040365,2
964b2fec4,0.044622134,0.31047156,0.33170044,0.31320593,2
96607bca0,0.5292009,0.28347862,0.13134095,0.05597955,2
9664bcecb,0.066510335,0.19785295,0.30530018,0.4303365,2
96e9f6fd8,0.072466984,0.22009821,0.47765884,0.22977595,2
9725bf4d2,0.118478425,0.26504475,0.34598038,0.27049646,2
973dddde5,0.3775203,0.33050573,0.15339938,0.1385746,2
97bb6502c,0.55096143,0.19836445,0.121189415,0.12948473,2
982c6aa5b,0.64576215,0.25127506,0.08238125,0.02058155,2
983879402,0.112351395,0.34451935,0.24499296,0.29813632,2
984efb177,0.27269322,0.39493528,0.20850468,0.12386687,2
98686f3bc,0.015600406,0.037187245,0.13781436,0.809398,2
98c17f102,0.0775347,0.12822685,0.3703986,0.42383984,2
9942bce62,0.04751247,0.08500022,0.19403875,0.67344856,2
997653f86,0.056318704,0.105365805,0.2078108,0.63050467,2
9981290b2,0.22827949,0.25682703,0.35811388,0.1567796,2
99a994cb1,0.043449506,0.1817882,0.5449069,0.22985536,2
99c7658be,0.053949237,0.09436735,0.3613025,0.49038094,2
99cbd42dc,0.06440973,0.15226246,0.34444147,0.4388863,2
9a1a1d801,0.15381986,0.20234345,0.22814608,0.4156906,2
9a65d163b,0.05646517,0.47195005,0.28605923,0.18552554,2
9a8cbb0c8,0.023280008,0.03485852,0.12834172,0.8135198,2
9a96189d5,0.18828733,0.41391742,0.16172828,0.23606694,2
9abe933fd,0.15791944,0.21650444,0.2703374,0.3552387,2
9ac089108,0.28693482,0.24974279,0.25445017,0.20887224,2
9acd96273,0.08006376,0.11101836,0.304369,0.50454885,2
9ae0545c1,0.09484681,0.0740503,0.28430235,0.54680055,2
9b8805c58,0.13754521,0.19727838,0.50136346,0.16381294,2
9b9976e20,0.10539908,0.22646587,0.38864192,0.27949318,2
9b9e24b37,0.10735438,0.18801886,0.17594153,0.5286852,2
9ba39bba6,0.1598299,0.31299824,0.47853917,0.0486326,2
9c443e54d,0.07817886,0.12821469,0.34504324,0.4485632,2
9c70eee7b,0.04010325,0.25578383,0.1691663,0.5349467,2
9c803d826,0.24777313,0.28733516,0.26911736,0.19577433,2
9c91ae76a,0.07572412,0.21098003,0.46942157,0.24387424,2
9cf741863,0.14944354,0.1676114,0.20500648,0.47793856,2
9d5f190cf,0.1628899,0.49396038,0.24807215,0.09507754,2
9d8dab6cd,0.47537705,0.31335208,0.1575633,0.053707547,2
9dca0bf20,0.15260336,0.25627816,0.32190132,0.2692172,2
9df9b11b1,0.26921186,0.5510682,0.16301514,0.016704792,2
9e0b14cf6,0.16751416,0.3170773,0.24187133,0.27353722,2
9e1caf559,0.6807793,0.2082959,0.09441312,0.016511703,2
9e3e99760,0.18716814,0.26645198,0.1190716,0.42730823,2
9e4e77074,0.47729245,0.28578568,0.1937275,0.04319439,2
9e557af46,0.1184582,0.27348056,0.17725272,0.43080848,2
9e6d5d0df,0.07604248,0.19699776,0.26980093,0.4571588,2
9e6da2bb1,0.21716532,0.3090141,0.16441545,0.3094051,2
9ea3739e8,0.19470753,0.32114297,0.23334636,0.25080317,2
9f01beeef,0.41921848,0.33517483,0.17891513,0.0666916,2
9f2dd031a,0.047672663,0.11878722,0.15708606,0.67645407,2
9f2e4a2e1,0.06480917,0.16258669,0.31883347,0.4537707,2
9f4a72311,0.0140366815,0.104510635,0.56863266,0.31282002,2
9fab4e65f,0.34519488,0.34128118,0.16409853,0.1494254,2
9fb186834,0.67473453,0.22078118,0.080484316,0.023999987,2
9fcc4951d,0.49820554,0.28712213,0.09646895,0.11820337,2
9fceca5de,0.5397949,0.3146632,0.09774376,0.047798093,2
a04923326,0.04248727,0.21130843,0.29585606,0.45034826,2
a04c35bc6,0.4542147,0.2931345,0.19750232,0.05514852,2
a05c489dc,0.060004573,0.097937375,0.29378226,0.54827577,2
a09008d49,0.032788344,0.09308968,0.22927424,0.6448477,2
a091487fb,0.20101306,0.29646945,0.1548931,0.3476244,2
a0bcee7e2,0.5911636,0.2908115,0.092758164,0.025266781,2
a0cc9df12,0.20290785,0.2214699,0.20306244,0.37255982,2
a1be4d855,0.07600187,0.28358978,0.50132525,0.1390831,2
a1fb1b5bb,0.09376684,0.30263197,0.337224,0.26637718,2
a22c43e29,0.11035534,0.16844821,0.19571137,0.5254851,2
a2a899dab,0.39848876,0.28055236,0.17485563,0.14610326,2
a2b2abe02,0.21043834,0.50474334,0.2147793,0.07003899,2
a2c44393c,0.12024882,0.46451053,0.36463538,0.05060525,2
a2cd5b78a,0.037902787,0.062763825,0.14367501,0.7556584,2
a2e82a58a,0.09541614,0.312423,0.29038477,0.30177608,2
a2fecc9a4,0.4333281,0.27036586,0.1715183,0.124787726,2
a362ad62e,0.38598228,0.46991506,0.09873704,0.04536562,2
a366ce2a5,0.04612622,0.067380235,0.19008484,0.6964087,2
a36e3c034,0.24431574,0.20239192,0.23479506,0.31849724,2
a39ad6dc7,0.29386443,0.49091917,0.18590061,0.029315833,2
a40116bf1,0.07403763,0.2852891,0.18774134,0.45293188,2
a40a230be,0.35535347,0.2725953,0.18269718,0.1893541,2
a58d8080b,0.13305916,0.4688183,0.31135446,0.08676808,2
a5965cea5,0.21844208,0.379204,0.30890736,0.09344655,2
a5a240214,0.03502341,0.08502927,0.32895255,0.5509948,2
a6231927c,0.27598712,0.3209737,0.30644792,0.09659129,2
a65853183,0.62132686,0.23034464,0.09882146,0.04950707,2
a6593fb48,0.23790796,0.27101174,0.22240452,0.26867577,2
a678a4342,0.11521683,0.22292006,0.6185276,0.04333552,2
a6bc8d1a6,0.28521562,0.4780143,0.12309829,0.11367175,2
a6e37f91b,0.06486468,0.17395243,0.51421577,0.24696715,2
a7676842c,0.041662455,0.20778517,0.17069729,0.5798551,2
a76983523,0.05325218,0.1366706,0.31557178,0.49450544,2
a76fa694e,0.14055738,0.20510341,0.35691965,0.2974196,2
a7be93837,0.025356555,0.16760089,0.10495249,0.7020901,2
a7f77b3bd,0.42826492,0.33219033,0.19097626,0.048568495,2
a85630773,0.16932137,0.3284074,0.28156334,0.22070785,2
a86bbc71f,0.013232507,0.062901855,0.20154245,0.7223232,2
a892f5fd3,0.11364774,0.35049015,0.36516285,0.17069928,2
a8ba4dfa1,0.07863046,0.23404846,0.29273498,0.3945861,2
a8c19a325,0.37656683,0.3344096,0.20833829,0.08068527,2
a8c555240,0.10003602,0.25314084,0.25590232,0.39092085,2
a8cfbf446,0.14814767,0.16832256,0.34085572,0.34267402,2
a8d44452c,0.13147432,0.43446475,0.22240654,0.21165442,2
a8eed143b,0.08774068,0.3451708,0.46776056,0.099328026,2
a8f17e0de,0.11026876,0.40162715,0.30940133,0.17870279,2
a929a9f48,0.13451508,0.46469852,0.28189,0.1188964,2
a92c2f233,0.0960047,0.33852932,0.41511405,0.15035196,2
a9575b655,0.46957424,0.25861478,0.19100058,0.08081033,2
a9772bfa3,0.24408397,0.5012025,0.14666787,0.1080456,2
a996f1370,0.09894692,0.33528712,0.41210923,0.15365674,2
a99a82e6d,0.07656339,0.12776333,0.33664396,0.45902932,2
a9bcc4196,0.34336427,0.2932252,0.16034947,0.20306104,2
a9c968c38,0.03641556,0.286414,0.39903444,0.27813601,2
a9e4d6df7,0.104038365,0.4432899,0.3213464,0.13132529,2
a9ec75efb,0.09793944,0.26001012,0.13546796,0.50658244,2
ab10e0e8c,0.3608336,0.31828418,0.14539069,0.1754915,2
ab38d2296,0.16293424,0.25229147,0.12783197,0.45694232,2
ab3d83bd1,0.22194119,0.3799364,0.15974075,0.2383817,2
ab503c64a,0.5845612,0.23799868,0.13196668,0.04547339,2
ab67afee5,0.060793094,0.11249581,0.33781376,0.48889732,2
ab8386c6d,0.08082585,0.22147144,0.15718764,0.54051507,2
abafdc972,0.05949967,0.21561837,0.24995668,0.47492522,2
abc9c4207,0.4385981,0.3918518,0.083897784,0.0856523,2
abd7a3201,0.07059924,0.1353687,0.29117662,0.5028554,2
abe27623b,0.098103456,0.5435234,0.14026159,0.21811159,2
ac52ba660,0.13247101,0.25278005,0.49095035,0.123798594,2
ac6adc2e4,0.20150037,0.37091437,0.25333026,0.17425497,2
ac7edef88,0.05774364,0.14703701,0.31216422,0.4830551,2
acb108730,0.075583085,0.34170482,0.18222666,0.40048546,2
acb614bba,0.120413914,0.39202982,0.45251873,0.035037532,2
acd81a109,0.21412672,0.4564397,0.28566614,0.043767456,2
ad491b969,0.12647742,0.539805,0.3116392,0.02207842,2
ad66b0f44,0.018829918,0.037818857,0.13278624,0.81056494,2
ad786540e,0.49270147,0.24477443,0.1870716,0.0754525,2
ad8569001,0.15262331,0.40231603,0.34510773,0.09995297,2
ada57411b,0.09595448,0.46390197,0.3982365,0.041907024,2
ada93cece,0.10992476,0.22003655,0.3708663,0.29917243,2
adb97bde0,0.10260515,0.37213773,0.17275083,0.35250625,2
ade6b8efc,0.83680934,0.13686615,0.02361334,0.002711189,2
ae00eded4,0.090421245,0.15050465,0.34014177,0.41893235,2
ae03f99f2,0.04740006,0.26875198,0.2794264,0.4044215,2
ae16e308d,0.46097755,0.27732605,0.19992693,0.061769437,2
af4483325,0.6541763,0.21379161,0.060384944,0.071647204,2
af8138fea,0.076962546,0.20102264,0.12363638,0.5983785,2
af843bbce,0.06604566,0.078012116,0.36650223,0.48944,2
afe326f34,0.35111058,0.30899084,0.2613401,0.07855852,2
b022c1924,0.30069098,0.33243677,0.23771894,0.12915331,2
b0f2a1939,0.4171638,0.30462602,0.15012802,0.12808219,2
b13db9ce8,0.25448537,0.3194298,0.20917894,0.21690589,2
b1c83d13b,0.76049185,0.14284012,0.06969167,0.026976386,2
b1cb5d0ec,0.4353068,0.40767065,0.093911044,0.063111514,2
b1db8335c,0.15281062,0.3540656,0.16632767,0.3267961,2
b1dd64fa6,0.38554272,0.30292952,0.17813978,0.13338797,2
b2406f38d,0.041890603,0.15300177,0.33333945,0.47176823,2
b2566d195,0.026370997,0.050217558,0.1415554,0.78185606,2
b3a42fc4a,0.118769415,0.17585929,0.2652919,0.44007936,2
b3b26191c,0.020507716,0.041646205,0.14570042,0.7921457,2
b3cf90bd1,0.13074452,0.22160047,0.23906349,0.4085915,2
b3fa60bc7,0.21417761,0.34183368,0.15610643,0.2878823,2
b440a9cf1,0.052996527,0.2761976,0.40453267,0.2662732,2
b49012dd4,0.1800144,0.5152383,0.24872601,0.056021344,2
b4fb9949b,0.37134984,0.32446146,0.17232883,0.13185985,2
b5158ef9e,0.24920917,0.36261562,0.17131643,0.21685876,2
b5b6b9398,0.080665626,0.39321995,0.46233785,0.06377665,2
b623d9449,0.030828806,0.08659776,0.26716202,0.61541134,2
b62d80c49,0.5164086,0.24724147,0.12844041,0.10790954,2
b6661be84,0.030897811,0.2684861,0.5742953,0.12632076,2
b66a5bd9d,0.09017052,0.4758958,0.30892283,0.12501086,2
b66cae579,0.4633146,0.2951152,0.120370865,0.121199384,2
b67261194,0.049641956,0.13833511,0.27053156,0.5414914,2
b672b7465,0.23220381,0.31641984,0.17920429,0.27217206,2
b67778d17,0.10223934,0.28045103,0.25542814,0.3618815,2
b6f1e40a5,0.117691234,0.28782082,0.3598873,0.23460066,2
b75c41dd5,0.06498099,0.14816144,0.19568914,0.5911684,2
b7dda91fe,0.07576257,0.31224558,0.31825304,0.29373878,2
b88fa24c2,0.08274639,0.12806869,0.31944937,0.46973556,2
b898e8d6c,0.058497205,0.13122009,0.18034539,0.6299373,2
b8bc0c25c,0.07229232,0.17338136,0.4103409,0.3439854,2
b8d35b6c3,0.07870821,0.20405796,0.24006727,0.4771666,2
b8f94e1ff,0.73367095,0.1632038,0.07188,0.031245224,2
b8fda5b3b,0.21656615,0.33184665,0.14036994,0.31121728,2
b9005c792,0.015751965,0.019022908,0.060569096,0.904656,2
b912b1114,0.17055456,0.5425337,0.26620197,0.020709764,2
b95928aef,0.75906,0.1387803,0.073458225,0.028701447,2
b97569bc9,0.39627507,0.39028704,0.11024849,0.103189394,2
b99d5d532,0.3669739,0.40024075,0.14590943,0.086875916,2
b9aead110,0.16346566,0.3595954,0.41616336,0.06077555,2
b9f90bdfe,0.23314846,0.3037756,0.34741887,0.11565709,2
b9fa9ce00,0.23285152,0.3988366,0.15205683,0.21625505,2
ba392c802,0.13020001,0.24892278,0.32159907,0.29927814,2
ba5526238,0.10801016,0.2264357,0.4389251,0.22662906,2
baefc2985,0.2733506,0.43004987,0.26960224,0.026997227,2
baf7a42fd,0.0733076,0.24636313,0.1542582,0.5260711,2
bafa8c847,0.1953713,0.34093302,0.3402605,0.123435184,2
bb0dddcf2,0.09485608,0.23608418,0.32309505,0.3459647,2
bb2c896c5,0.5541693,0.28074455,0.104479216,0.060606964,2
bb5917ca8,0.06417972,0.12754074,0.6770773,0.13120216,2
bb74a9d58,0.023107246,0.023896169,0.100295834,0.8527008,2
bb76bfc79,0.117828645,0.23845322,0.14903225,0.49468583,2
bbf3097d0,0.4159325,0.33660722,0.17568862,0.0717717,2
bbfc8a037,0.58945805,0.22146323,0.12168912,0.06738955,2
bc0b9984a,0.08647549,0.30343255,0.35365024,0.25644165,2
bc8bbffa4,0.04255331,0.17196205,0.12994276,0.65554184,2
bc9c5a76d,0.5682488,0.23497054,0.113065496,0.08371515,2
bcdaf8640,0.14003651,0.3421487,0.21199267,0.30582213,2
bce56e27b,0.5714357,0.27467844,0.100151494,0.053734384,2
bcf13ec9d,0.41500586,0.27565414,0.21768948,0.09165045,2
bd74f5ce8,0.034046203,0.04066031,0.21112373,0.71416974,2
bd7f4fcee,0.3147752,0.32087964,0.16163531,0.2027099,2
bd9d521c5,0.072131395,0.38937506,0.33361655,0.20487697,2
bdfe6125d,0.02725716,0.12467153,0.38308334,0.46498802,2
be07596c5,0.12427476,0.20514204,0.3859237,0.2846595,2
be4acc363,0.18534057,0.4522085,0.2977438,0.06470717,2
be7b65c23,0.06715563,0.21252233,0.36936057,0.35096145,2
be917151a,0.12519458,0.4152438,0.3770897,0.08247189,2
bea72e6c5,0.048363164,0.074241884,0.30378717,0.57360774,2
bea8484a3,0.084109865,0.41415253,0.47150943,0.030228196,2
beb93c6ab,0.1665663,0.27589372,0.22163418,0.33590582,2
bec49d8b7,0.16148254,0.22470246,0.34423953,0.26957548,2
bed5b657b,0.064929605,0.23191388,0.39451313,0.3086434,2
bedd7f1e7,0.08493744,0.14066394,0.16260204,0.61179656,2
bf190a061,0.2995288,0.32331854,0.24792482,0.1292278,2
bf20ac1c9,0.43212822,0.36375424,0.108241566,0.09587594,2
bf5bf91a2,0.34651795,0.29917365,0.10857835,0.24573004,2
bf87b176d,0.056518175,0.100224964,0.37753403,0.4657228,2
bf8aa8f96,0.13446876,0.2588918,0.3600225,0.24661694,2
bfb19deda,0.030789759,0.03186714,0.13705812,0.800285,2
bfcbca117,0.13752922,0.23514485,0.3390187,0.28830725,2
c03fe7452,0.2404617,0.19495559,0.3253833,0.23919937,2
c0604b559,0.41097385,0.396101,0.11596006,0.07696512,2
c0645d6c9,0.14220606,0.25081334,0.2553344,0.3516462,2
c0ca6dd73,0.32553786,0.38368005,0.25718597,0.033596076,2
c12883eaa,0.16602589,0.40562746,0.33813694,0.09020965,2
c14530f38,0.14504114,0.11348204,0.4133861,0.32809073,2
