PetID,pred_0,pred_1,pred_2,pred_3
d8c1859cb,0.078329936,0.26583025,0.5733763,0.08246349
1c28dc555,0.16287906,0.20963983,0.10479999,0.5226811
4b3efcfe0,0.11116161,0.34715334,0.24291328,0.29877177
f1dc8864e,0.1828489,0.37896204,0.258198,0.17999107
6c7fc08e6,0.10856282,0.46954283,0.19087783,0.23101653
220e9aa26,0.15659352,0.35317877,0.1406865,0.34954122
f6ae0d580,0.1184263,0.27351832,0.12558867,0.4824667
b9f58834b,0.17971717,0.24713197,0.20642357,0.3667273
3f169c299,0.116712876,0.28431445,0.15887374,0.4400989
e40290fa0,0.1903188,0.26432905,0.17459926,0.3707529
62b9cb163,0.10927919,0.34184408,0.44545725,0.10341947
e04814e10,0.311918,0.28375253,0.18634194,0.21798757
a831df76b,0.16507143,0.25231606,0.22320023,0.3594123
d92d4242a,0.18202837,0.19723268,0.261974,0.35876498
dc94a986f,0.16688488,0.1702738,0.12326151,0.5395798
e80389ea3,0.27120298,0.30306774,0.1563106,0.2694187
e5ea737ec,0.13486229,0.26120672,0.15404548,0.44988552
3cdbf07be,0.58706504,0.21479753,0.11707458,0.081062876
2fcdfb0e1,0.22498944,0.1865948,0.18590324,0.40251252
19abfb0c6,0.16238402,0.25653344,0.2431036,0.33797896
6afc6acee,0.112984195,0.25401562,0.16657697,0.4664232
8632f7132,0.0971098,0.15418862,0.18220918,0.5664924
da8d4a273,0.22927047,0.1972097,0.2848677,0.28865215
3f50cc4fd,0.17883489,0.33269894,0.15066917,0.337797
56e231a77,0.24257272,0.33056408,0.21734904,0.20951416
dae92dd61,0.15639141,0.23901236,0.23599488,0.36860135
c46e29741,0.12823394,0.111796066,0.10495766,0.65501237
4813a0d67,0.15945715,0.23063096,0.2001071,0.4098048
2739ddaa6,0.15560871,0.23732716,0.21344243,0.3936217
66fcb54d7,0.22133225,0.32548398,0.21269749,0.24048626
c44a94d4b,0.2202181,0.26547197,0.18567255,0.3286374
87bdcbcdd,0.18953976,0.29704142,0.23859575,0.27482307
6cdfd6a41,0.17550215,0.19357002,0.15305486,0.47787297
6c9382d17,0.14117748,0.268447,0.20723802,0.3831375
e0e8d63df,0.17039573,0.24785584,0.16472091,0.4170275
85e72abd0,0.24252973,0.2010887,0.2374073,0.31897426
e68c7d50b,0.6296877,0.15285325,0.08769947,0.12975955
1ddc14ad6,0.2560894,0.23316473,0.24074003,0.27000585
4ea7c5d48,0.25266647,0.3955455,0.12992845,0.22185957
bb15b64ea,0.17640802,0.4160208,0.31511098,0.09246021
65180c32a,0.22561762,0.18818505,0.14301318,0.44318414
bec6cc26b,0.1467135,0.27510035,0.48253745,0.09564872
e0781fb0a,0.17017078,0.25450778,0.2654399,0.30988154
f39938992,0.19138001,0.2544559,0.17750433,0.37665978
1b1cf81d4,0.16347119,0.18561947,0.0927329,0.55817646
f70a1bf5d,0.16624,0.2883173,0.3128843,0.23255838
ecaf2b938,0.28707367,0.44137514,0.07682066,0.19473052
92caf1d01,0.124946006,0.29544997,0.18880582,0.3907982
b66cae579,0.117584266,0.19849919,0.093665205,0.5902513
fceb751c7,0.21265672,0.30328146,0.1820028,0.30205902
ab4ef2577,0.12641233,0.17312841,0.41869545,0.28176382
1a4464471,0.20190755,0.34638005,0.2511921,0.20052032
0f9697729,0.16951597,0.18985899,0.23902144,0.4016036
133af5fc3,0.07017994,0.34124404,0.5299838,0.05859221
d56674978,0.20314312,0.23610128,0.15756093,0.40319467
1533ebfd4,0.15430376,0.13754934,0.3264219,0.381725
89f28de34,0.13113417,0.19664201,0.11737964,0.5548442
cbeb9fc1d,0.5557342,0.25993106,0.1107842,0.07355051
e20a1885f,0.14061244,0.31435415,0.25885645,0.28617695
17c5ded7d,0.1448992,0.2610904,0.15653521,0.4374752
c0e61e2f0,0.61285895,0.20868303,0.09262193,0.08583608
1afdf61ec,0.17159268,0.3612047,0.17542554,0.29177704
840949648,0.15085377,0.41561407,0.30977744,0.12375473
5780fe74a,0.19143942,0.24919803,0.16207944,0.3972831
e5bb33a17,0.094807506,0.1507617,0.21094526,0.5434855
ba6fee44e,0.10446746,0.18912809,0.14939827,0.5570062
14c70761a,0.23708229,0.2539145,0.13738482,0.3716184
859bcc995,0.37453312,0.26025027,0.19739616,0.16782044
09ef02857,0.25088882,0.2768012,0.20529258,0.26701736
91e8e97b1,0.20265141,0.2424087,0.23673844,0.31820145
4909dc5af,0.16282567,0.30512464,0.35269374,0.17935593
2b3d754de,0.2686413,0.24218054,0.16341117,0.325767
36b7411f9,0.18161197,0.26302716,0.11678235,0.43857852
b589d804e,0.12070918,0.26215184,0.28782603,0.32931295
8e343f4df,0.21992901,0.3502853,0.18419142,0.24559428
c8e2a9092,0.26446626,0.26822382,0.1715714,0.29573852
39c02e302,0.16489193,0.22280645,0.22238378,0.38991785
c11df559d,0.11422395,0.23529686,0.13968824,0.51079094
2ce1c6a93,0.11941123,0.14553271,0.2815339,0.45352218
f2212e16c,0.2088833,0.32752788,0.1715061,0.29208273
abd7a3201,0.22290643,0.22358406,0.11651417,0.43699536
aded1fafc,0.12648435,0.3354964,0.2287852,0.30923405
393365063,0.18328173,0.2773123,0.13368525,0.40572068
902087c95,0.28698665,0.18166989,0.1255686,0.40577486
8623ecf43,0.20667192,0.25872785,0.1408919,0.39370832
cd8e8d7a1,0.31667513,0.36065274,0.17534778,0.14732434
bc7ea0a3e,0.23342699,0.35401925,0.17768219,0.23487155
3e9a56447,0.10672648,0.5115892,0.1649473,0.21673699
fa64cfa4e,0.24335243,0.341555,0.18066363,0.23442894
6b574c312,0.18233119,0.18235484,0.13435118,0.5009628
742dcad55,0.15394127,0.28412557,0.13353625,0.42839694
2cfbdd28a,0.09360906,0.16224186,0.09210508,0.652044
742462799,0.28798166,0.28069282,0.26068175,0.17064376
c220fd5cc,0.18707615,0.21501414,0.17033975,0.42756996
675bb16b8,0.14812748,0.18449831,0.17100611,0.49636808
3757e3734,0.08141795,0.170793,0.20274255,0.5450465
b79275092,0.13926509,0.35460803,0.2172783,0.28884858
9e4e77074,0.17191319,0.30107564,0.37655136,0.15045981
a2fecc9a4,0.26161215,0.13121715,0.17793417,0.42923653
e99a775d2,0.2548088,0.36474767,0.16042513,0.22001837
867308404,0.15775825,0.46486348,0.27148247,0.10589578
92d830572,0.15439485,0.2699369,0.32154948,0.2541188
cb9cffdff,0.24733245,0.3103055,0.15686604,0.285496
0392c0c81,0.22055025,0.35009542,0.197275,0.23207934
c226ecabd,0.10082634,0.13992174,0.14573048,0.61352146
7648e56db,0.085029386,0.14776403,0.32795596,0.43925062
cf86cc5ea,0.15248694,0.42059132,0.22970185,0.19721992
84d1eb4ab,0.19374864,0.24240305,0.110509284,0.45333904
96353db69,0.13391195,0.27390414,0.15020889,0.44197503
f90575a63,0.17755663,0.14856301,0.11797133,0.55590904
35149528a,0.5486822,0.21787824,0.12628426,0.10715532
ae14a91dc,0.21108599,0.30790448,0.12741108,0.35359845
687c0c2cd,0.16360879,0.32926446,0.3148456,0.19228114
d7c661670,0.14202791,0.24839377,0.12311799,0.48646033
330f0e19a,0.15079077,0.3504127,0.31993043,0.17886609
8af959627,0.113321126,0.20910072,0.3976866,0.27989155
711bebb99,0.15084979,0.24505757,0.21722373,0.38686892
a2c98c186,0.18586929,0.38960287,0.22534472,0.19918314
c30dd6e9a,0.2436958,0.22979392,0.15522532,0.37128496
134b82d89,0.16807696,0.31947485,0.17304245,0.33940575
abf38029d,0.18996216,0.2837919,0.2378715,0.28837442
eed4b685b,0.20058692,0.4966522,0.13930522,0.16345567
a460a6274,0.17940806,0.3695821,0.3333955,0.11761434
bb19c3013,0.18671852,0.26484185,0.16261178,0.38582784
1c967561d,0.18255778,0.24113229,0.26030993,0.316
3e82bfd8d,0.21552137,0.37557313,0.25580975,0.15309575
1942485f8,0.1795707,0.25478444,0.25022936,0.3154155
fb3bd80d1,0.16934673,0.3329046,0.13098197,0.3667667
8bf2cc0a1,0.24527925,0.22334209,0.15377635,0.3776023
3d9b4bdc1,0.21589328,0.30912727,0.15730712,0.3176723
020cd1d50,0.12787902,0.26166493,0.28528488,0.32517117
058d37dda,0.17677945,0.20333643,0.18532774,0.4345564
8328ec7f4,0.24328542,0.42628735,0.11702733,0.21339989
90dd998e2,0.07605676,0.34705558,0.32827795,0.2486097
d418ea0ad,0.23853634,0.2798301,0.13993722,0.34169635
bb76bfc79,0.12639381,0.2481589,0.18949871,0.43594858
230b9040d,0.13358356,0.23801923,0.17652962,0.45186758
30764a1fa,0.10542786,0.18059,0.14422324,0.5697589
076d6f830,0.5827847,0.20461263,0.11972715,0.09287553
e3a5332ce,0.12997365,0.24187006,0.25869042,0.3694659
d0d9596e3,0.12464737,0.35462368,0.3085475,0.21218145
0907a14f3,0.19635133,0.4104686,0.13401864,0.2591614
2cb9ce5ac,0.15453088,0.28937176,0.2278153,0.32828206
6666265da,0.16952409,0.22385426,0.1224109,0.48421076
0ffe99b25,0.26725662,0.39681107,0.15874043,0.1771919
886e903a4,0.20020579,0.27211764,0.19875792,0.32891864
d7d371a3d,0.16441089,0.25210717,0.19108273,0.39239922
752c2658d,0.16485947,0.30621505,0.210053,0.31887248
502a2a9db,0.17891274,0.23798539,0.1327991,0.45030278
09c00211e,0.2278626,0.2858903,0.19096865,0.29527846
f743a63aa,0.14418653,0.21813565,0.21420492,0.42347288
8170c6b01,0.11412664,0.67437124,0.1606429,0.050859187
96a5fd573,0.1617611,0.22351323,0.18934056,0.4253851
4f4f3cd98,0.17451654,0.21001811,0.19685031,0.41861504
d6e342121,0.14239863,0.18027805,0.22299132,0.454332
db0b0bea6,0.1301725,0.20803498,0.18206832,0.4797242
015da0878,0.22537147,0.33309177,0.17825994,0.26327682
6c6a5b5ac,0.25943312,0.11638573,0.0664321,0.55774903
c260c7b3b,0.15320055,0.28752333,0.22813617,0.33113995
dffc5cef6,0.1984824,0.3007738,0.22270863,0.2780352
6c06b0725,0.23935187,0.20244974,0.17007032,0.38812804
d0a66003d,0.15709586,0.37705633,0.29889825,0.16694956
b3ff03304,0.18864119,0.24440351,0.20964639,0.35730892
1d669183f,0.18591858,0.22054775,0.14947672,0.44405693
0de6709ab,0.13385127,0.24892963,0.23402509,0.383194
169fc07e1,0.08451159,0.32632238,0.2793748,0.30979124
4a91d273b,0.26176363,0.1768555,0.1485531,0.41282773
0b24f7e7f,0.37300655,0.25005636,0.15407485,0.22286224
598f1fdae,0.11554422,0.26401535,0.49209723,0.12834321
76017363e,0.15664048,0.26622677,0.13103338,0.44609937
6b42c0d29,0.1877029,0.26678252,0.15720385,0.38831076
2b1f83255,0.2338165,0.352022,0.103043295,0.31111822
4e1034525,0.09677647,0.37706903,0.37829143,0.14786308
80621df6b,0.20105384,0.30431277,0.17026344,0.32436994
798a0cb05,0.21747474,0.3800763,0.1850361,0.21741287
ac8fa1b6c,0.19997169,0.28304377,0.23448834,0.28249618
9d8dab6cd,0.26433113,0.3392405,0.22921884,0.16720955
e0238b8c2,0.19476041,0.12203671,0.13266882,0.55053407
38063ee14,0.16591886,0.22272715,0.19695109,0.4144029
a00eaa0fb,0.25464395,0.25610372,0.17967895,0.30957338
dd3856456,0.19331136,0.20716771,0.1518649,0.447656
9b721dcaf,0.23258063,0.3599521,0.2110662,0.19640106
c57a0afef,0.124946006,0.29544997,0.18880582,0.3907982
44cd12263,0.19452794,0.31259596,0.2676219,0.22525421
3e6d8a2c9,0.112230875,0.19346265,0.33974406,0.3545624
cd37edf46,0.19563644,0.19521877,0.18865764,0.42048717
e88f72461,0.28771433,0.3067627,0.12078846,0.28473452
6679c179c,0.17427944,0.23076282,0.18300031,0.41195744
0d2394669,0.20766611,0.32573837,0.14466836,0.32192716
ea7ec0562,0.0676359,0.124359146,0.3409084,0.46709654
949cb7ee9,0.17904763,0.22602157,0.19806826,0.39686254
40b1839ea,0.16621633,0.23249355,0.16169362,0.4395965
9fa760b69,0.16908498,0.13540863,0.10117188,0.5943345
07b994326,0.16217911,0.19426648,0.06173306,0.5818213
bfdff0622,0.064041495,0.36259538,0.32866755,0.24469559
acb802c0c,0.16173686,0.39139304,0.32223395,0.12463615
8c10b6035,0.17093956,0.3878384,0.3338023,0.10741972
ff7d25ffb,0.24597763,0.2805551,0.2120568,0.26141047
9e380d9a2,0.23244214,0.4591439,0.23735645,0.0710575
b6c93a605,0.1827137,0.32675016,0.17215529,0.31838083
d4c3abf4c,0.16567275,0.19086815,0.17845702,0.4650021
a1a9e48a6,0.23896056,0.2502009,0.16786598,0.34297255
11d3a4c0f,0.1837929,0.24355808,0.1643849,0.4082641
82137b39f,0.14137821,0.27294075,0.2564628,0.32921824
a8eed143b,0.120659545,0.33555374,0.29822418,0.24556254
783a33f4c,0.18598625,0.24540855,0.30151767,0.26708755
245b99f60,0.22855659,0.596229,0.0984334,0.076780975
f759dc332,0.19582982,0.23411556,0.13242723,0.4376274
492e0cc50,0.17215478,0.3153803,0.3914284,0.1210365
2f95b343a,0.11020264,0.3932013,0.23318215,0.26341394
9d2fb911c,0.16735822,0.21934023,0.18581477,0.42748678
04aa54436,0.15361147,0.313353,0.30131322,0.23172231
98128b920,0.2231192,0.22152294,0.28560367,0.2697542
ccd36a0f2,0.1534178,0.2832665,0.26196885,0.30134684
4c40ad026,0.17024757,0.2016165,0.17223419,0.45590174
dd0b58409,0.1488325,0.3447334,0.22965801,0.2767761
3227c4f2e,0.20194882,0.40007022,0.25829887,0.13968208
bbff353ce,0.13146622,0.38591778,0.30309075,0.17952523
b5010c15b,0.1675679,0.3464748,0.3693229,0.116634384
56c329fdf,0.15613021,0.28241238,0.27636847,0.28508896
dc76d9fa5,0.18405026,0.1826801,0.3684023,0.26486734
68d430cbd,0.14094508,0.31181747,0.24583174,0.30140573
f51e72db2,0.2285575,0.2908077,0.21216683,0.26846796
8cb6dfa5b,0.14229882,0.597657,0.1124836,0.14756058
799a41eba,0.22515526,0.1988932,0.11199369,0.46395785
ffb6a7f5d,0.13237259,0.29909286,0.2500585,0.31847608
c6c1048af,0.19575989,0.3535394,0.21118857,0.2395121
c9d955ac9,0.22109807,0.34165376,0.22160617,0.215642
7ceeeb9f2,0.17403609,0.27875176,0.17823888,0.36897328
b2385d700,0.18214004,0.29000577,0.21480535,0.31304884
41ce762ce,0.10605955,0.18758343,0.23314594,0.47321108
3b95539f0,0.18411939,0.29665723,0.20084544,0.31837794
03c323fcf,0.10749218,0.33197147,0.3277638,0.23277256
40fa64194,0.20136087,0.21008185,0.0817993,0.506758
428fd4ef7,0.12150331,0.35002777,0.4513866,0.07708231
06c5ddbd6,0.06600197,0.113282464,0.29931676,0.52139884
26428557f,0.17310567,0.19554445,0.14355561,0.48779428
57d8f9bdb,0.24694803,0.2633714,0.25807592,0.23160464
a322972da,0.26961055,0.29309365,0.16463688,0.2726589
9725fc542,0.16348597,0.22557104,0.28384352,0.32709947
de67abe0b,0.15254067,0.30140892,0.15413922,0.3919112
44a541574,0.12026775,0.17930895,0.15010394,0.5503194
da6950564,0.23359886,0.21028562,0.18675695,0.36935857
af862a239,0.18037005,0.13793889,0.13870266,0.5429884
195c119c9,0.079452895,0.32222778,0.54788804,0.050431307
0e4049f6d,0.11098743,0.38323516,0.36615232,0.1396251
72bd22c9e,0.19881018,0.293101,0.23188065,0.27620816
254dd6ba7,0.08573625,0.30600095,0.12524441,0.4830184
35a730b12,0.30483258,0.2295772,0.16960879,0.29598147
afa1e2afb,0.20710994,0.1997382,0.17528315,0.4178687
3c97d1670,0.18956049,0.37055454,0.24571696,0.19416803
945a6fa56,0.21235931,0.2824611,0.18741573,0.31776384
abc9c4207,0.16795355,0.32011202,0.22361112,0.2883233
c7cb34ee2,0.15745078,0.275043,0.17395753,0.39354867
bca4defa4,0.35838985,0.23841144,0.20953077,0.1936679
0a71e754f,0.10422563,0.1767187,0.29441798,0.42463768
3859838cf,0.16870815,0.22064258,0.18155836,0.42909092
f4212d640,0.18580589,0.30995083,0.25396615,0.25027713
03ae93b48,0.075783126,0.08038279,0.07366144,0.77017266
eba773cbe,0.25053254,0.24708544,0.15768056,0.34470147
fac19639c,0.11468592,0.37313917,0.13926458,0.37291035
546a913cc,0.11313158,0.33248243,0.4203885,0.1339975
8ece5f3ba,0.18295489,0.22176203,0.23719569,0.3580874
4a0adfdd0,0.15844797,0.37244567,0.21217275,0.25693363
7d6d03de2,0.1565018,0.24396501,0.24147588,0.3580573
cef410e81,0.16626744,0.2079823,0.2184622,0.40728804
b1c83d13b,0.1505983,0.65155756,0.09210266,0.10574148
7be394a98,0.17195997,0.34516394,0.2135562,0.2693199
ba3ee71f8,0.13067602,0.24514374,0.21662274,0.4075575
1aa527f5a,0.25418144,0.2903898,0.19337744,0.2620513
884b9a6ec,0.18760061,0.30696958,0.27997467,0.22545515
0be7a4adf,0.13841915,0.27070752,0.22851177,0.36236158
6a864757b,0.21768267,0.39692485,0.14087208,0.24452038
d17343468,0.20463558,0.29528016,0.3240794,0.17600486
60923a60d,0.2146667,0.22711882,0.17913483,0.37907964
e4b90955c,0.16412264,0.14426525,0.0964554,0.5951567
228117dca,0.08869992,0.17338604,0.32448116,0.4134329
2f3677597,0.11535725,0.19159412,0.3139816,0.37906706
437bda050,0.1854364,0.33193758,0.26752186,0.21510416
5357633c0,0.31541017,0.4066962,0.115019806,0.16287382
ea3de2587,0.072905734,0.26747388,0.5968994,0.06272101
45d2ddcb8,0.13440794,0.458894,0.1786367,0.22806135
0e0d0a9af,0.23513988,0.28240624,0.12666182,0.35579205
104d9b198,0.28181252,0.20673917,0.25836825,0.25308004
43c661026,0.20779465,0.26872602,0.20394169,0.31953764
798f4a1e4,0.13156587,0.21949303,0.18648283,0.46245828
a8da358d1,0.24808711,0.24323818,0.18149987,0.32717484
f28036d8a,0.090393506,0.3379456,0.5000448,0.07161604
9070ef426,0.20508184,0.13595764,0.08861302,0.5703475
d73b2a4c6,0.16166203,0.5533353,0.13568851,0.14931414
d2cd71ec2,0.16167709,0.23628224,0.17490454,0.4271361
0340ac5f7,0.42072058,0.22549044,0.20645024,0.14733873
b9fa9ce00,0.15598735,0.19037147,0.15844269,0.4951985
6d089036f,0.13579226,0.24016547,0.16532107,0.45872122
113920513,0.082581654,0.24546093,0.24414645,0.42781097
db095d92a,0.17386258,0.24270587,0.19594713,0.38748443
1ba42eca2,0.23277266,0.13946238,0.06470853,0.5630564
66038a4b3,0.12902473,0.18251897,0.28144112,0.40701517
5bd405bac,0.16675147,0.19167872,0.22311215,0.41845766
50418fb29,0.117071934,0.41294572,0.36352712,0.106455214
645914c88,0.17805223,0.3642506,0.19380078,0.26389638
9c5feed55,0.17368338,0.29020736,0.122716375,0.41339287
e402f3b2f,0.11388879,0.1865378,0.10604431,0.5935291
a5edf3e84,0.16191134,0.21662182,0.19452421,0.42694265
a0c64fbad,0.27983555,0.33248803,0.22115956,0.16651686
afc71f432,0.15511437,0.23477505,0.1639922,0.44611838
6c4d7b09f,0.22233835,0.18241258,0.0933452,0.50190383
b3faddf18,0.07713241,0.12028837,0.081750825,0.7208284
4695c4fb3,0.15281753,0.1998522,0.21704209,0.43028817
b26374255,0.23823975,0.27585202,0.24773557,0.23817265
bd881326e,0.18867712,0.20444743,0.25048026,0.35639518
140ef35de,0.16690171,0.23141736,0.117068395,0.48461252
fd38d0da0,0.13359936,0.26085648,0.14838038,0.45716378
5451356cb,0.16439642,0.25042203,0.15160337,0.43357816
746f52206,0.17202987,0.23830414,0.2250084,0.36465758
88030e16e,0.21585438,0.37005678,0.20033346,0.21375535
c13da6b92,0.18836789,0.27252963,0.34662902,0.19247347
0e49eebb3,0.19339612,0.19186966,0.15903684,0.45569736
087313ba2,0.28856257,0.30903244,0.20236275,0.20004226
76a045292,0.2144248,0.19064087,0.18547112,0.40946323
f9f914ed3,0.18409358,0.61368597,0.15314656,0.049073897
4012be917,0.31742057,0.36494166,0.15381129,0.16382647
b97569bc9,0.22561662,0.31664166,0.18128523,0.2764565
72a7cb335,0.17881176,0.29096368,0.118614495,0.41161007
62817491e,0.18687029,0.37084565,0.17778052,0.26450354
7c82670f8,0.3224653,0.2713378,0.19411273,0.21208416
9df9b11b1,0.13260004,0.39302662,0.26968148,0.20469183
bdf00be34,0.1315998,0.2916627,0.23398848,0.34274903
02af3813e,0.15800318,0.19357513,0.17368035,0.47474134
9d5f190cf,0.045382325,0.22921821,0.6809661,0.044433348
24c1d5a33,0.20087874,0.30411556,0.26577386,0.22923185
d8e376a50,0.17770702,0.26462716,0.315677,0.24198882
7cf37c7e2,0.18505442,0.27916977,0.2547554,0.2810204
b92781dca,0.22016732,0.35003886,0.13544755,0.29434627
8dd28c706,0.2000476,0.303397,0.20759676,0.28895864
c4ef3ff97,0.22458163,0.22334062,0.28963113,0.26244664
db5a260fa,0.09655969,0.32584712,0.29586992,0.2817233
9d87fbd92,0.19659407,0.4135325,0.22041279,0.16946064
b9f8cf52a,0.07460324,0.08635592,0.20335892,0.6356819
5b6add800,0.31760004,0.37967268,0.14516737,0.1575599
ba030cdba,0.12969157,0.39493713,0.15296958,0.3224017
01e517961,0.20988089,0.28151947,0.16929369,0.33930594
e94581522,0.2572774,0.17887613,0.102088206,0.46175826
802a18435,0.08942157,0.15097336,0.12824634,0.63135874
a06b5eb73,0.18912359,0.22167666,0.17951992,0.40967983
e50fb0c6c,0.19530945,0.2605882,0.15651765,0.38758472
5e203eeaf,0.14987352,0.20133278,0.18363963,0.46515408
21260b18f,0.15042812,0.28673914,0.14937764,0.4134551
0063f83c9,0.25919902,0.28748253,0.16817512,0.28514332
a37e46e35,0.07057038,0.45086125,0.2368287,0.24173969
1727cfc45,0.22236565,0.44895944,0.1798173,0.14885761
f2c84786f,0.17647766,0.30470258,0.16239364,0.35642612
3cc6084ca,0.1719326,0.20695466,0.21097007,0.4101427
12c65f314,0.11378612,0.13573207,0.13814466,0.6123372
ff6118cc2,0.1430202,0.28441638,0.2151404,0.357423
3060de782,0.29799595,0.2511118,0.15588808,0.29500416
2e3bfe5a9,0.16103327,0.20457143,0.22829916,0.40609616
81d404558,0.14394407,0.22622126,0.1416519,0.48818278
a7be93837,0.16696213,0.23261407,0.10776809,0.4926557
9664bcecb,0.1233981,0.283297,0.08981369,0.5034912
f22f3578c,0.1251904,0.3298738,0.16447183,0.38046396
a22499988,0.13163166,0.3694413,0.29082578,0.20810127
2cdaa8a5d,0.1527742,0.2662012,0.2631328,0.3178918
a3dfe1991,0.14641105,0.40790725,0.21122564,0.23445606
a9e96f77b,0.29125893,0.34961808,0.1369259,0.22219709
997db5df5,0.18539749,0.21008207,0.23422663,0.37029383
954a6e415,0.24648991,0.2203108,0.12484945,0.40834984
3b15c42d3,0.3082343,0.3502904,0.13204898,0.20942633
626b056b5,0.13890061,0.22222975,0.1340051,0.5048646
38c5d4e0e,0.16684344,0.42734614,0.120909564,0.28490084
773243cf2,0.15202309,0.23234092,0.12905765,0.48657835
a4c903a3d,0.17556497,0.25257868,0.13538992,0.43646643
24cc193f3,0.13218072,0.2854335,0.40293586,0.17944993
5c496f946,0.19982465,0.33069354,0.19118294,0.27829885
93685a66f,0.11201242,0.22868617,0.2500547,0.4092467
5b3c81931,0.15492855,0.36941057,0.23714282,0.23851806
791560e54,0.21711434,0.27491465,0.17221874,0.33575225
5dff24075,0.17940806,0.3695821,0.3333955,0.11761434
e6f4d14a0,0.12562741,0.3093247,0.24224877,0.32279912
abfcb22bc,0.27354217,0.23910369,0.20243868,0.28491545
0beacc42e,0.19257873,0.23390746,0.13987093,0.43364286
3a9f1c036,0.15394859,0.42762008,0.25927845,0.15915287
d4ce7a1ed,0.18078056,0.19070446,0.20888154,0.41963345
cde5f25db,0.17379619,0.22964048,0.21778275,0.37878057
27b1bdd40,0.15104493,0.28498653,0.17161973,0.39234883
caaf719c3,0.21244977,0.3274952,0.2153087,0.24474633
e3fcd8a2f,0.2156493,0.37246326,0.23602836,0.17585906
f04c098ed,0.2162147,0.23361638,0.15744936,0.39271954
58ee93558,0.21981038,0.2315238,0.3750596,0.1736062
dcf366e02,0.22425716,0.22027478,0.19238263,0.36308542
3b2b69d20,0.14985237,0.23322566,0.25622866,0.36069334
221331819,0.11635811,0.18712299,0.21405755,0.48246136
bf5bf91a2,0.24422956,0.3443925,0.19317573,0.2182022
502c3e7ae,0.22641084,0.23548213,0.23536545,0.3027416
9586639e9,0.1999524,0.23637912,0.10822051,0.45544797
cfa67dca2,0.18254647,0.2997224,0.18187246,0.33585867
e388a963d,0.19301486,0.23316059,0.1591312,0.41469336
a22ddc666,0.20931032,0.2515374,0.23291981,0.30623245
5e0519e3d,0.14687066,0.3028569,0.19484612,0.35542634
daed3d063,0.22228044,0.26824692,0.1409351,0.36853758
9b9873716,0.13426836,0.16752304,0.19707619,0.5011324
df5f12e58,0.2671726,0.1746733,0.20197041,0.3561837
281618ba5,0.34639725,0.25856954,0.16783999,0.22719322
bd37ccdd5,0.16867629,0.34659627,0.20953225,0.27519518
25765058c,0.20882498,0.1846234,0.21895549,0.38759613
4891fdacd,0.16022609,0.24259931,0.18392669,0.4132479
06cd6c623,0.2104967,0.3369284,0.20603652,0.24653837
b921bfb80,0.15373556,0.21916418,0.15244764,0.47465262
00bfa5da9,0.18310343,0.20339741,0.15729032,0.45620885
baf7a42fd,0.23061801,0.23768127,0.13524245,0.39645827
14ae60869,0.2701054,0.33293045,0.17021802,0.22674617
75a286d8a,0.17587675,0.23876022,0.19316502,0.392198
97450a196,0.20767729,0.44147393,0.14442927,0.20641951
9d24c695e,0.14316279,0.2734394,0.31710082,0.26629698
05d3e4d55,0.24410872,0.3540623,0.17641988,0.2254091
d6259561f,0.23417234,0.4380069,0.14772406,0.18009669
edf74226c,0.17190836,0.20562637,0.12517715,0.49728814
c8e776446,0.23996605,0.21917123,0.18122442,0.3596383
bdde3b5ca,0.16888955,0.26122624,0.2044731,0.3654111
91e663cd2,0.24085131,0.31163818,0.20709702,0.24041347
0633474d9,0.21365616,0.4132651,0.22067086,0.15240787
854319675,0.07979119,0.20645896,0.3109994,0.40275046
cc13183c3,0.25698718,0.40948704,0.13549513,0.19803064
f0a2122d4,0.25936303,0.2894316,0.15472484,0.2964805
bf5c5cded,0.11553896,0.18197536,0.17281762,0.52966803
e09995135,0.2492789,0.3079865,0.18065768,0.2620769
d476272d7,0.20471424,0.24300982,0.1988985,0.35337743
56f7b3216,0.11810702,0.31044707,0.2897102,0.28173572
23829dc63,0.15448765,0.21069194,0.1842681,0.45055228
e6c3faeed,0.13260004,0.39302662,0.26968148,0.20469183
01573c686,0.13583322,0.20926277,0.20830105,0.44660294
7575371db,0.072307676,0.2475041,0.21504459,0.46514362
4b69bf0e7,0.19613887,0.3217095,0.17776264,0.30438897
f42161740,0.16406249,0.3894197,0.2007989,0.24571893
bfe061b7e,0.15479924,0.27607542,0.20044276,0.36868256
e88aaa263,0.16739024,0.24452378,0.15379979,0.4342862
9b4dad348,0.54198575,0.29170236,0.09297402,0.07333787
257a99aa2,0.29135412,0.28462783,0.20658393,0.21743411
6261c9966,0.32636806,0.24892679,0.18406756,0.2406376
87aff0121,0.13637158,0.18316603,0.27671182,0.40375057
7542076e8,0.2530183,0.30685508,0.19013433,0.24999228
f64813f9e,0.19990069,0.22484337,0.25121257,0.32404336
417c09a08,0.19313574,0.35491887,0.18724465,0.26470074
7bfe2d68f,0.19215655,0.36721867,0.18018968,0.26043507
a6eb71dc0,0.14838198,0.3658155,0.3313664,0.15443613
1c562d3a8,0.23686522,0.20491673,0.16784197,0.39037606
31b90821f,0.14362642,0.23358408,0.2413298,0.38145968
81d82bda3,0.11939728,0.26575842,0.24102418,0.3738201
21415ffb9,0.2885223,0.31311616,0.20222387,0.19613767
76b818bdb,0.25290516,0.22518365,0.08286651,0.43904468
